,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,Oil,Gas_Prod,Gross_Fluid,Water_Injected,Producer_Well,Water_Injection_Well,total_opex,Perforacion,Facilidades,Abandono,total_capex,VPN_Total,volumen_T_LE_p,Payout
319,319,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,1,0.9,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,326183.9699,241727.9131,14561.7408,613273.7614,-144677.1262,57643.39782400001,21.0
320,320,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,25,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
321,321,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,30,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
322,322,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,35,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
323,323,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,40,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
324,324,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,45,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
325,325,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,50,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
326,326,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,55,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
327,327,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,60,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-137898.1601,51377.81110400001,22.0
328,328,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,25,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
329,329,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,30,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
330,330,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,35,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
331,331,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,40,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
332,332,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,45,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
333,333,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,50,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
334,334,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,55,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
335,335,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,1,0.8,54821.8963,0,67291.3728,536663.4798,1734.0735,114.3939,660625.2163,289941.3066,214869.2561,12943.7696,545132.2323,-103553.054,57643.39782400001,20.0
336,336,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,25,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
337,337,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,30,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
338,338,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,35,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
339,339,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,40,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
340,340,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,45,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
341,341,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,50,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
342,342,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,55,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
343,343,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,60,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-211092.7593,51377.81110400001,24.0
344,344,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,25,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
345,345,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,30,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
346,346,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,35,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
347,347,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,40,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
348,348,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,45,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
349,349,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,50,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
350,350,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,55,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
351,351,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,0.9,1,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,362426.6333,268586.5701,16179.712,681415.2904,-176747.6532,57643.39782400001,22.0
352,352,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,25,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
353,353,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,30,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
354,354,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,35,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
355,355,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,40,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
356,356,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,45,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
357,357,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,50,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
358,358,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,55,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
359,359,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,60,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-169968.6871,51377.81110400001,23.0
360,360,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,25,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
361,361,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,30,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
362,362,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,35,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
363,363,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,40,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
364,364,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,45,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
365,365,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,50,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
366,366,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,55,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
367,367,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,0.9,0.9,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,326183.9699,241727.9131,14561.7408,613273.7614,-135623.5809,57643.39782400001,21.0
368,368,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,25,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
369,369,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,30,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
370,370,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,35,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
371,371,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,40,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
372,372,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,45,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
373,373,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,50,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
374,374,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,55,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
375,375,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,60,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-128844.6149,51377.81110400001,21.0
376,376,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,25,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
377,377,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,30,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
378,378,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,35,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
379,379,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,40,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
380,380,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,45,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
381,381,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,50,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
382,382,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,55,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
383,383,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,0.9,0.8,49339.7067,0,60562.2355,482997.1318,1560.6662,102.9545,594562.6947,289941.3066,214869.2561,12943.7696,545132.2323,-94499.5087,57643.39782400001,20.0
384,384,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,25,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
385,385,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,30,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
386,386,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,35,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
387,387,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,40,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
388,388,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,45,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
389,389,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,50,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
390,390,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,55,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
391,391,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,60,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-202039.214,51377.81110400001,24.0
392,392,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,25,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
393,393,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,30,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
394,394,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,35,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
395,395,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,40,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
396,396,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,45,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
397,397,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,50,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
398,398,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,55,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
399,399,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,0.8,1,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,362426.6333,268586.5701,16179.712,681415.2904,-167694.1079,57643.39782400001,22.0
400,400,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,25,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
401,401,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,30,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
402,402,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,35,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
403,403,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,40,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
404,404,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,45,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
405,405,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,50,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
406,406,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,55,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
407,407,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,60,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-160915.1418,51377.81110400001,22.0
408,408,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,25,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
409,409,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,30,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
410,410,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,35,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
411,411,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,40,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
412,412,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,45,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
413,413,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,50,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
414,414,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,55,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
415,415,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,0.8,0.9,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,326183.9699,241727.9131,14561.7408,613273.7614,-126570.0357,57643.39782400001,21.0
416,416,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,25,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
417,417,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,30,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
418,418,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,35,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
419,419,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,40,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
420,420,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,45,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
421,421,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,50,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
422,422,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,55,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
423,423,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,0,60,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-119791.0696,51377.81110400001,21.0
424,424,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,25,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-85445.9634,57643.39782400001,20.0
