,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
565,565,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.8,0.8,0,-224775.3951,0,-224775.3951,-224775.3951,0.0,433117.0867,0,407906.2643,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,23.2328,23.2328,23.8428,23.8428,73563.7935,259341.3869,0,108577.0323,447.247,73563.7935,259341.3869,0,108577.0323,447.247
566,566,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.8,0.8,0,-224775.3951,0,-210791.7764,-210791.7764,0.0,433117.0867,0,407906.2643,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,23.2328,23.2328,23.8428,23.8428,73563.7935,259341.3869,0,108577.0323,447.247,73563.7935,259341.3869,0,122560.6511,447.247
567,567,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.8,0.8,0,-224775.3951,0,-196808.1576,-196808.1576,0.0,433117.0867,0,407906.2643,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,23.2328,23.2328,23.8428,23.8428,73563.7935,259341.3869,0,108577.0323,447.247,73563.7935,259341.3869,0,136544.2698,447.247
568,568,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.8,0.8,0,-211534.2936,0,0,0,0.0,433117.0867,0,407906.2643,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,23.2328,0,23.8428,0,73563.7935,259341.3869,0,121818.1338,447.247,0,0,0,0,0
569,569,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.8,0.8,0,-211534.2936,0,0,0,0.0,433117.0867,0,407906.2643,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,23.2328,0,23.8428,0,73563.7935,259341.3869,0,121818.1338,447.247,0,0,0,0,0
570,570,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.8,0.8,0,-211534.2936,0,-258177.0614,-258177.0614,0.0,433117.0867,0,407906.2643,0.0,6.729422432000002,6.729422432000002,0.0,16.152742036,16.152742036,2056.0,2036.0,23.2328,20.0004,23.8428,57.2304,73563.7935,259341.3869,0,121818.1338,447.247,49701.3614,259341.3869,0,53874.5412,3008.8543
571,571,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.8,0.8,0,-211534.2936,0,-242997.9051,-242997.9051,0.0,433117.0867,0,407906.2643,0.0,15.647334608,15.647334608,0.0,16.152742036,16.152742036,2056.0,2054.0,23.2328,23.1122,23.8428,24.613,73563.7935,259341.3869,0,121818.1338,447.247,73064.7433,259341.3869,0,89949.394,541.1689
572,572,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.8,0.8,0,-211534.2936,0,-227223.2317,-227223.2317,0.0,433117.0867,0,407906.2643,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,23.2328,23.2328,23.8428,23.8428,73563.7935,259341.3869,0,121818.1338,447.247,73563.7935,259341.3869,0,106129.1957,447.247
573,573,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.8,0.8,0,-211534.2936,0,-211534.2936,-211534.2936,0.0,433117.0867,0,407906.2643,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,23.2328,23.2328,23.8428,23.8428,73563.7935,259341.3869,0,121818.1338,447.247,73563.7935,259341.3869,0,121818.1338,447.247
574,574,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.8,0.8,0,-211534.2936,0,-195845.3555,-195845.3555,0.0,433117.0867,0,407906.2643,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,23.2328,23.2328,23.8428,23.8428,73563.7935,259341.3869,0,121818.1338,447.247,73563.7935,259341.3869,0,137507.0719,447.247
575,575,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.8,0.8,0,-211534.2936,0,-180964.0178,-180964.0178,0.0,433117.0867,0,407906.2643,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,23.2328,23.2328,23.8428,23.8428,73563.7935,259341.3869,0,121818.1338,447.247,73563.7935,259341.3869,807.6004,153196.01,447.247
576,576,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,1,1,0,-420166.6461,0,0,0,0.0,716858.5585,0,242277.5181,0.0,0.0,0.0,0.0,10.468357791699274,10.468357791699274,2053.0,2020.0,15.7378,0,45.4305,0,72340.6813,475405.4071,0,128296.7544,717.3121,0,0,0,0,0
577,577,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,1,1,0,-420166.6461,0,0,0,0.0,716858.5585,0,242277.5181,0.0,0.0,0.0,0.0,10.468357791699274,10.468357791699274,2053.0,2020.0,15.7378,0,45.4305,0,72340.6813,475405.4071,0,128296.7544,717.3121,0,0,0,0,0
578,578,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,1,1,0,-420166.6461,0,-466908.4331,-466908.4331,0.0,716858.5585,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,128296.7544,717.3121,72340.6813,475405.4071,0,81554.9673,717.3121
579,579,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,1,1,0,-420166.6461,0,-451327.8374,-451327.8374,0.0,716858.5585,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,128296.7544,717.3121,72340.6813,475405.4071,0,97135.563,717.3121
580,580,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,1,1,0,-420166.6461,0,-435747.2417,-435747.2417,0.0,716858.5585,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,128296.7544,717.3121,72340.6813,475405.4071,0,112716.1587,717.3121
581,581,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,1,1,0,-420166.6461,0,-420166.6461,-420166.6461,0.0,716858.5585,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,128296.7544,717.3121,72340.6813,475405.4071,0,128296.7544,717.3121
582,582,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,1,1,0,-420166.6461,0,-404586.0504,-404586.0504,0.0,716858.5585,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,128296.7544,717.3121,72340.6813,475405.4071,0,143877.3501,717.3121
583,583,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,1,1,0,-420166.6461,0,-389005.4547,-389005.4547,0.0,716858.5585,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,128296.7544,717.3121,72340.6813,475405.4071,0,159457.9458,717.3121
584,584,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,1,1,0,-374885.4386,0,0,0,0.0,716858.5585,0,242277.5181,0.0,0.0,0.0,0.0,14.163072306416662,14.163072306416662,2053.0,2020.0,15.7378,0,45.4305,0,72340.6813,475405.4071,0,173577.9619,717.3121,0,0,0,0,0
585,585,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,1,1,0,-374885.4386,0,-459203.9565,-459203.9565,0.0,716858.5585,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,173577.9619,717.3121,72340.6813,475405.4071,0,89259.444,717.3121
586,586,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,1,1,0,-374885.4386,0,-438124.327,-438124.327,0.0,716858.5585,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,173577.9619,717.3121,72340.6813,475405.4071,0,110339.0734,717.3121
587,587,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,1,1,0,-374885.4386,0,-417044.6976,-417044.6976,0.0,716858.5585,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,173577.9619,717.3121,72340.6813,475405.4071,0,131418.7029,717.3121
588,588,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,1,1,0,-374885.4386,0,-395965.0681,-395965.0681,0.0,716858.5585,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,173577.9619,717.3121,72340.6813,475405.4071,0,152498.3324,717.3121
589,589,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,1,1,0,-374885.4386,0,-374885.4386,-374885.4386,0.0,716858.5585,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,173577.9619,717.3121,72340.6813,475405.4071,0,173577.9619,717.3121
590,590,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,1,1,0,-374885.4386,0,-353805.8091,-353805.8091,0.0,716858.5585,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,173577.9619,717.3121,72340.6813,475405.4071,0,194657.5913,717.3121
591,591,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,1,1,0,-374885.4386,0,-332841.3555,-332841.3555,0.0,716858.5585,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,45.4305,45.4305,72340.6813,475405.4071,0,173577.9619,717.3121,72340.6813,475405.4071,115.1758,215737.2208,717.3121
592,592,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,1,0.9,0,-372554.3741,0,0,0,0.0,645172.7026,0,242277.5181,0.0,0.0,0.0,0.0,10.468357791699274,10.468357791699274,2053.0,2020.0,15.7378,0,40.8874,0,72340.6813,427864.8664,0,128296.7544,645.5809,0,0,0,0,0
593,593,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,1,0.9,0,-372554.3741,0,0,0,0.0,645172.7026,0,242277.5181,0.0,0.0,0.0,0.0,10.468357791699274,10.468357791699274,2053.0,2020.0,15.7378,0,40.8874,0,72340.6813,427864.8664,0,128296.7544,645.5809,0,0,0,0,0
594,594,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,1,0.9,0,-372554.3741,0,-419296.1612,-419296.1612,0.0,645172.7026,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,128296.7544,645.5809,72340.6813,427864.8664,0,81554.9673,645.5809
595,595,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,1,0.9,0,-372554.3741,0,-403715.5655,-403715.5655,0.0,645172.7026,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,128296.7544,645.5809,72340.6813,427864.8664,0,97135.563,645.5809
596,596,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,1,0.9,0,-372554.3741,0,-388134.9698,-388134.9698,0.0,645172.7026,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,128296.7544,645.5809,72340.6813,427864.8664,0,112716.1587,645.5809
597,597,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,1,0.9,0,-372554.3741,0,-372554.3741,-372554.3741,0.0,645172.7026,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,128296.7544,645.5809,72340.6813,427864.8664,0,128296.7544,645.5809
598,598,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,1,0.9,0,-372554.3741,0,-356973.7784,-356973.7784,0.0,645172.7026,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,128296.7544,645.5809,72340.6813,427864.8664,0,143877.3501,645.5809
599,599,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,1,0.9,0,-372554.3741,0,-341393.1827,-341393.1827,0.0,645172.7026,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,128296.7544,645.5809,72340.6813,427864.8664,0,159457.9458,645.5809
600,600,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,1,0.9,0,-327273.1667,0,0,0,0.0,645172.7026,0,242277.5181,0.0,0.0,0.0,0.0,14.163072306416662,14.163072306416662,2053.0,2020.0,15.7378,0,40.8874,0,72340.6813,427864.8664,0,173577.9619,645.5809,0,0,0,0,0
601,601,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,1,0.9,0,-327273.1667,0,-411591.6846,-411591.6846,0.0,645172.7026,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,173577.9619,645.5809,72340.6813,427864.8664,0,89259.444,645.5809
602,602,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,1,0.9,0,-327273.1667,0,-390512.0551,-390512.0551,0.0,645172.7026,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,173577.9619,645.5809,72340.6813,427864.8664,0,110339.0734,645.5809
603,603,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,1,0.9,0,-327273.1667,0,-369432.4256,-369432.4256,0.0,645172.7026,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,173577.9619,645.5809,72340.6813,427864.8664,0,131418.7029,645.5809
604,604,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,1,0.9,0,-327273.1667,0,-348352.7962,-348352.7962,0.0,645172.7026,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,173577.9619,645.5809,72340.6813,427864.8664,0,152498.3324,645.5809
605,605,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,1,0.9,0,-327273.1667,0,-327273.1667,-327273.1667,0.0,645172.7026,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,173577.9619,645.5809,72340.6813,427864.8664,0,173577.9619,645.5809
606,606,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,1,0.9,0,-327273.1667,0,-306238.7067,-306238.7067,0.0,645172.7026,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,173577.9619,645.5809,72340.6813,427864.8664,45.1694,194657.5913,645.5809
607,607,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,1,0.9,0,-327273.1667,0,-285300.1881,-285300.1881,0.0,645172.7026,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,40.8874,40.8874,72340.6813,427864.8664,0,173577.9619,645.5809,72340.6813,427864.8664,186.2804,215737.2208,645.5809
608,608,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,1,0.8,0,-324942.1022,0,0,0,0.0,573486.8468,0,242277.5181,0.0,0.0,0.0,0.0,10.468357791699274,10.468357791699274,2053.0,2020.0,15.7378,0,36.3444,0,72340.6813,380324.3257,0,128296.7544,573.8497,0,0,0,0,0
609,609,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,1,0.8,0,-324942.1022,0,0,0,0.0,573486.8468,0,242277.5181,0.0,0.0,0.0,0.0,10.468357791699274,10.468357791699274,2053.0,2020.0,15.7378,0,36.3444,0,72340.6813,380324.3257,0,128296.7544,573.8497,0,0,0,0,0
610,610,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,1,0.8,0,-324942.1022,0,-371683.8893,-371683.8893,0.0,573486.8468,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,128296.7544,573.8497,72340.6813,380324.3257,0,81554.9673,573.8497
611,611,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,1,0.8,0,-324942.1022,0,-356103.2936,-356103.2936,0.0,573486.8468,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,128296.7544,573.8497,72340.6813,380324.3257,0,97135.563,573.8497
612,612,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,1,0.8,0,-324942.1022,0,-340522.6979,-340522.6979,0.0,573486.8468,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,128296.7544,573.8497,72340.6813,380324.3257,0,112716.1587,573.8497
613,613,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,1,0.8,0,-324942.1022,0,-324942.1022,-324942.1022,0.0,573486.8468,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,128296.7544,573.8497,72340.6813,380324.3257,0,128296.7544,573.8497
614,614,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,1,0.8,0,-324942.1022,0,-309361.5065,-309361.5065,0.0,573486.8468,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,128296.7544,573.8497,72340.6813,380324.3257,0,143877.3501,573.8497
615,615,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,1,0.8,0,-324942.1022,0,-293780.9108,-293780.9108,0.0,573486.8468,0,242277.5181,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,128296.7544,573.8497,72340.6813,380324.3257,0,159457.9458,573.8497
616,616,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,1,0.8,0,-279660.8948,0,0,0,0.0,573486.8468,0,242277.5181,0.0,0.0,0.0,0.0,14.163072306416662,14.163072306416662,2053.0,2020.0,15.7378,0,36.3444,0,72340.6813,380324.3257,0,173577.9619,573.8497,0,0,0,0,0
617,617,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,1,0.8,0,-279660.8948,0,-363979.4127,-363979.4127,0.0,573486.8468,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,173577.9619,573.8497,72340.6813,380324.3257,0,89259.444,573.8497
618,618,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,1,0.8,0,-279660.8948,0,-342899.7832,-342899.7832,0.0,573486.8468,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,173577.9619,573.8497,72340.6813,380324.3257,0,110339.0734,573.8497
619,619,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,1,0.8,0,-279660.8948,0,-321820.1537,-321820.1537,0.0,573486.8468,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,173577.9619,573.8497,72340.6813,380324.3257,0,131418.7029,573.8497
620,620,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,1,0.8,0,-279660.8948,0,-300740.5242,-300740.5242,0.0,573486.8468,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,173577.9619,573.8497,72340.6813,380324.3257,0,152498.3324,573.8497
621,621,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,1,0.8,0,-279660.8948,0,-279660.8948,-279660.8948,0.0,573486.8468,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,173577.9619,573.8497,72340.6813,380324.3257,0,173577.9619,573.8497
622,622,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,1,0.8,0,-279660.8948,0,-258697.5393,-258697.5393,0.0,573486.8468,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,173577.9619,573.8497,72340.6813,380324.3257,116.274,194657.5913,573.8497
623,623,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,1,0.8,0,-279660.8948,0,-237759.0208,-237759.0208,0.0,573486.8468,0,242277.5181,0.0,14.163072306416662,14.163072306416662,0.0,14.163072306416662,14.163072306416662,2053.0,2053.0,15.7378,15.7378,36.3444,36.3444,72340.6813,380324.3257,0,173577.9619,573.8497,72340.6813,380324.3257,257.385,215737.2208,573.8497
624,624,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,0.9,1,0,-412932.5779,0,0,0,0.0,716858.5585,0,218049.7663,0.0,0.0,0.0,0.0,10.468357791699274,10.468357791699274,2053.0,2020.0,14.164,0,45.4305,0,65106.6132,475405.4071,0,128296.7544,717.3121,0,0,0,0,0
625,625,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,0.9,1,0,-412932.5779,0,-475254.9607,-475254.9607,0.0,716858.5585,0,218049.7663,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,14.164,14.164,45.4305,45.4305,65106.6132,475405.4071,0,128296.7544,717.3121,65106.6132,475405.4071,0,65974.3716,717.3121
626,626,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,0.9,1,0,-412932.5779,0,-459674.365,-459674.365,0.0,716858.5585,0,218049.7663,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,14.164,14.164,45.4305,45.4305,65106.6132,475405.4071,0,128296.7544,717.3121,65106.6132,475405.4071,0,81554.9673,717.3121
627,627,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,0.9,1,0,-412932.5779,0,-444093.7693,-444093.7693,0.0,716858.5585,0,218049.7663,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,14.164,14.164,45.4305,45.4305,65106.6132,475405.4071,0,128296.7544,717.3121,65106.6132,475405.4071,0,97135.563,717.3121
628,628,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,0.9,1,0,-412932.5779,0,-428513.1736,-428513.1736,0.0,716858.5585,0,218049.7663,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,14.164,14.164,45.4305,45.4305,65106.6132,475405.4071,0,128296.7544,717.3121,65106.6132,475405.4071,0,112716.1587,717.3121
629,629,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,0.9,1,0,-412932.5779,0,-412932.5779,-412932.5779,0.0,716858.5585,0,218049.7663,0.0,10.468357791699274,10.468357791699274,0.0,10.468357791699274,10.468357791699274,2053.0,2053.0,14.164,14.164,45.4305,45.4305,65106.6132,475405.4071,0,128296.7544,717.3121,65106.6132,475405.4071,0,128296.7544,717.3121
